PRODI,STATUS,ASAL_SEKOLAH,SEKOLAH_JURUSAN,ALAMAT_SEKOLAH,KERJA_AYAH,KETERANGAN_AYAH,JENJANG_SEBELUMNYA,JENIS_SELEKSI,ASAL_KOTA,ASAL_PROVINSI,DEPARTEMEN,PENGHASILAN_KATEGORI,TAHUN ANGKATAN,IPK_2023_GENAP,IPK_2023_GANJIL,IPK_2022_GENAP,IPK_2022_GANJIL,IPK_2021_GENAP,IPK_2021_GANJIL,BEASISWA_LAIN,BEASISWA_KIPK,PRESTASI,Prosentase_Kehadiran
STr-Teknologi Game,A,SMAN 1 PUNCU,Lainnya,"DS. ASMOROBANGUN, Kediri",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Kediri,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2022,3.37,3.28,3.27,3.2,0.0,0.0,0,1,0,80.635
STr-Teknologi Game,A,SMAN 4 SIDOARJO,IPA,"JLN RAYA SUKO RT 05 RW 01 SIDOARJO. KODE POS 61224., Sidoarjo",PNS/ASN,Hidup,SMA,Seleksi Jalur Mandiri,Sidoarjo,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2022,3.43,3.36,3.38,3.35,0.0,0.0,0,0,0,88.57333333333334
STr-Teknologi Game,A,SMA YAPEMRI,IPA,"JL. AGUNG NO.3, ABADIJAYA, KEC. SUKMAJAYA, KOTA DEPOK, JAWA BARAT 16417, Depok",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Depok,Jawa Barat,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2022,3.65,3.62,3.69,3.7,0.0,0.0,0,0,0,84.20833333333333
STr-Teknologi Game,A,SMAN 1 BANGKALAN,Lainnya,"JL. PEMUDA KAFFA 10, Bangkalan",PNS/ASN,Hidup,SMA,Seleksi Jalur Mandiri,Bangkalan,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2022,3.45,3.44,3.46,3.5,0.0,0.0,0,0,0,88.03833333333334
STr-Teknologi Game,A,SMAN 1 TUBAN,Lainnya,"JL.WR. SUPRATMAN NO. 2 TUBAN, Tuban",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Mandiri,Tuban,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,0-1 juta,2022,3.64,3.57,3.5,3.4,0.0,0.0,0,1,0,89.165
STr-Teknologi Game,A,MAN MALANG 1,IPA,"JL. BAIDURI BULAN 40, Malang",Lainnya,Hidup,MA,Seleksi Jalur Mandiri,Malang,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,>20 juta,2022,3.61,3.65,3.67,3.75,0.0,0.0,0,0,0,84.90833333333333
STr-Teknologi Game,A,SMAN 4 SURABAYA,IPA,"JL. PROF.DR.MOESTOPO 4 SURABAYA, Surabaya",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2022,3.36,3.28,3.26,3.25,0.0,0.0,0,0,0,87.78166666666665
STr-Teknologi Game,A,SMAN 7 SURABAYA,Lainnya,"JL. NGAGLIK NO. 27-29 SURABAYA, Surabaya",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2022,2.39,2.83,2.94,2.95,0.0,0.0,1,0,0,78.33666666666666
STr-Teknologi Game,A,PKBM P DIPONEGORO,IPS,"JL MASJID GG. BUNTU DS. KEDUNG KEMBAR KEC. PRAMBON KAB. SIDOARJO;, Sidoarjo",Pensiunan,Hidup,PKBM,Seleksi Jalur Mandiri,Sidoarjo,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,2.5-4 juta,2022,3.21,3.17,3.4,3.3,0.0,0.0,0,0,0,82.39999999999999
STr-Teknologi Game,A,SMAN 1 BANGIL,Lainnya,"JL. BADER NO.03 KALIREJO BANGIL PASURUAN JAWA TIMUR, Pasuruan",Pegawai BUMN,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Pasuruan,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,10-20 juta,2023,3.56,3.5,0.0,0.0,0.0,0.0,0,0,0,88.452
STr-Teknologi Game,A,SMK TELKOM SIDOARJO,Lainnya,"JL. PECANTINGAN, SEKARDANGAN INDAH, SEKARDANGAN, KABUPATEN SIDOARJO, JAWA TIMUR, Sidoarjo",Pensiunan,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,2.5-4 juta,2023,3.21,3.5,0.0,0.0,0.0,0.0,0,0,0,84.07000000000001
STr-Teknologi Game,A,SMK YAPALIS KRIAN,Lainnya,"JL. KYAI MOJO 18 JERUK GAMPING KECAMATAN KRIAN KABUPATEN SIDOARJO, Sidoarjo",Pegawai Swasta,Almarhum,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,0-1 juta,2023,3.47,3.45,0.0,0.0,0.0,0.0,0,0,0,66.3
STr-Teknologi Game,A,SMAN 1 KENDAL,Lainnya,"JL.RAYA KENDA - NGAWI, Ngawi",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Ngawi,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,0-1 juta,2023,3.58,3.75,0.0,0.0,0.0,0.0,0,1,4,85.536
STr-Teknologi Game,A,SMAN 2 BOJONEGORO,Lainnya,"JL. HOS. COKROAMINOTO 9 BOJONEGORO, Bojonegoro",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Bojonegoro,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,0-1 juta,2023,3.53,3.5,0.0,0.0,0.0,0.0,0,0,0,85.514
STr-Teknologi Game,A,SMK RADEN UMAR SAID,Lainnya,"JALAN SUKUN RAYA 9, BESITO, GEBOG, KUDUS, 59351, Kudus",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Kudus,Jawa Tengah,Departemen Teknologi Multimedia dan Kreatif,4-6 juta,2023,3.54,3.65,0.0,0.0,0.0,0.0,0,0,0,88.65799999999999
STr-Teknologi Game,A,SMK TELKOM DARUL ULUM PETERONGAN,Lainnya,"JL. REJOSO PETERONGAN JOMBANG, Jombang",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Jombang,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2023,3.5,3.45,0.0,0.0,0.0,0.0,0,0,0,87.368
STr-Teknologi Game,A,SMA ANTARTIKA SIDOARJO,Lainnya,"JL. SIWALANPANJI NO. 6 BUDURAN, Sidoarjo",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2023,3.4,3.4,0.0,0.0,0.0,0.0,0,0,0,86.024
STr-Teknologi Game,A,SMK ANTARTIKA 2 SIDOARJO,Lainnya,"JL. SIWALAN PANJI, BUDURAN, SIDOARJO, Sidoarjo",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,4-6 juta,2023,3.5,3.65,0.0,0.0,0.0,0.0,0,0,0,84.6
STr-Teknologi Game,A,SMAN 20 BATAM,Lainnya,"JL. PEMUDA, BALOI PERMAI, KEC. BATAM KOTA, KOTA BATAM, KEPULAUAN RIAU 29444, Batam",Petani/Pekebun/Nelayan,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Batam,Kepulauan Riau,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2023,3.44,3.35,0.0,0.0,0.0,0.0,0,0,0,86.49600000000001
STr-Teknologi Game,A,SMKN 2 KLATEN,Lainnya,"SENDEN, NGAWEN, Klaten",Lainnya,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Klaten,Jawa Tengah,Departemen Teknologi Multimedia dan Kreatif,0-1 juta,2023,3.71,3.75,0.0,0.0,0.0,0.0,0,1,0,88.816
STr-Teknologi Game,A,SMAN 1 SAMPANG,Lainnya,"JL.JAKSA AGUNG SUPRAPTO 73 SAMPANG, Sampang",PNS/ASN,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Sampang,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,4-6 juta,2023,3.5,3.5,0.0,0.0,0.0,0.0,0,0,0,86.462
STr-Teknologi Game,A,SMAN 1 MATARAM,IPA,"JL PENDIDIKAN NO.21, KOTA MATARAM, Mataram",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Mataram,Nusa Tenggara Barat (NTB),Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2023,3.5,3.45,0.0,0.0,0.0,0.0,0,0,0,85.19200000000001
STr-Teknologi Game,A,SMAN 20 BATAM,Lainnya,"JL. PEMUDA, BALOI PERMAI, KEC. BATAM KOTA, KOTA BATAM, KEPULAUAN RIAU 29444, Batam",Tidak Bekerja,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Batam,Kepulauan Riau,Departemen Teknologi Multimedia dan Kreatif,2.5-4 juta,2023,3.68,3.6,0.0,0.0,0.0,0.0,0,0,0,87.768
STr-Teknologi Game,A,SMA ISLAM AL-AZHAR 14,Lainnya,"JL. KLENTENGSARI NO. 01, PEDALANGAN, BANYUMANIK, KOTA SEMARANG, Semarang",Profesional & Jasa Khusus (Non-PNS/BUMN),Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Semarang,Jawa Tengah,Departemen Teknologi Multimedia dan Kreatif,>20 juta,2023,1.95,2.55,0.0,0.0,0.0,0.0,0,0,0,83.708
STr-Teknologi Game,A,PKBM HOMESCHOOLING PENA,Lainnya,"GRAHA PENA JALAN A. YANI NO. 88 RT. 03 RW. 07 GAYUNGAN, SURABAYA, Surabaya",Pensiunan,Hidup,PKBM,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2023,3.35,3.5,0.0,0.0,0.0,0.0,0,0,0,88.126
STr-Teknologi Game,A,SMAN 1 TANJUNGANOM,Lainnya,"JL. P. SUDIMAN 84, TANJUNGANOM, Nganjuk",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Nganjuk,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2023,3.55,3.55,0.0,0.0,0.0,0.0,0,0,0,84.56
STr-Teknologi Game,A,SMA ISLAM TERPADU GRANADA,Lainnya,"JL.HM. ARDHANS, RINGROAD 3, RT.01, SAMARINDA ULU, KOTA SAMARINSA, KALIMANTAN TIMUR 75124, Samarinda",PNS/ASN,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Samarinda,Kalimantan Timur,Departemen Teknologi Multimedia dan Kreatif,4-6 juta,2023,2.74,3.35,0.0,0.0,0.0,0.0,0,0,0,55.974
STr-Teknologi Game,A,SMAN 16 SURABAYA,IPA,"JL. RAYA PRAPEN SURABAYA, Surabaya",Tidak Bekerja,Almarhum,SMA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.64,3.6,0.0,0.0,0.0,0.0,1,0,0,88.308
STr-Teknologi Game,A,SMAN 12 SURABAYA,Lainnya,"JL .SEMEMI SURABAYA, Surabaya",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,4-6 juta,2023,3.46,3.8,0.0,0.0,0.0,0.0,0,0,0,84.97999999999999
STr-Teknologi Game,A,SMK 17 AGUSTUS 1945 SURABAYA,Lainnya,"JL. NGINDEN SEMOLO 44 SURABAYA, Surabaya",Profesional & Jasa Khusus (Non-PNS/BUMN),Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.51,3.55,0.0,0.0,0.0,0.0,0,0,0,86.244
STr-Teknologi Game,A,SMAN 4 SURABAYA,Lainnya,"JL. PROF.DR.MOESTOPO 4 SURABAYA, Surabaya",Tidak Bekerja,Almarhum,SMA,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,0-1 juta,2023,3.58,3.55,0.0,0.0,0.0,0.0,0,1,0,89.354
STr-Teknologi Game,A,SMKN SARIREJO,Lainnya,"DS. GEMPOLTUKMLOKO KEC. SARIREJO, Lamongan",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Lamongan,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.42,3.4,0.0,0.0,0.0,0.0,0,0,0,86.55199999999999
STr-Teknologi Game,A,SMAN 3 KOTA BLITAR,Lainnya,"JL. BENGAWAN SOLO, PAKUNDEN, KECAMATAN SUKOREJO, KOTA BLITAR, Blitar",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Blitar,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,2.5-4 juta,2023,3.56,3.55,0.0,0.0,0.0,0.0,0,1,0,87.886
STr-Teknologi Game,A,SMAN 11 SURABAYA,Lainnya,"JL. PERUMNAS TANDES I SURABAYA, Surabaya",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.5,3.5,0.0,0.0,0.0,0.0,0,1,0,88.262
STr-Teknologi Game,A,MAN SIDOARJO,IPA,"JL. STADION NO.2, BEDREK, SIWALANPANJI, KEC. BUDURAN, KABUPATEN SIDOARJO, JAWA TIMUR, Sidoarjo",Tidak Bekerja,Almarhum,MA,Seleksi Jalur Mandiri,Sidoarjo,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,2.73,2.7,0.0,0.0,0.0,0.0,0,1,0,65.85333333333334
STr-Teknologi Game,A,SMKN 2 BUDURAN,Lainnya,"JL. JENGGOLO 2A SIWALANPANJI BUDURAN SIDOARJO, Sidoarjo",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Mandiri,Sidoarjo,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,10-20 juta,2023,3.49,3.35,0.0,0.0,0.0,0.0,0,0,0,85.84400000000001
STr-Teknologi Game,A,SMAN 1 KEC. HARAU,Lainnya,"JALAN RAYA NEGARA KM 7 TANJUNG PATI HARAU LIMA PULUH KOTA SUMATERA BARAT 26271
 , Limapuluhkota",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Limapuluhkota,Limapuluhkota,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.47,3.45,0.0,0.0,0.0,0.0,0,1,0,87.42999999999999
STr-Teknologi Game,K,SMAN 2 KEDIRI,Lainnya,"JL. VETERAN NO. 7 KEDIRI, Kediri",PNS/ASN,Hidup,SMA,Seleksi Jalur Mandiri,Kediri,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
STr-Teknologi Game,A,SMAN 3 PONOROGO,IPA,"JLN. LAKS YOS SUDARSO III/1 PONOROGO, Ponorogo",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Ponorogo,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,4-6 juta,2023,3.49,3.5,0.0,0.0,0.0,0.0,0,0,0,84.662
STr-Teknologi Game,A,SMKN 1 BOYOLANGU,Lainnya,"Jl. Ki Mangun Sarkoro No.17b, Dusun Talun, Beji, Kec. Boyolangu, Kabupaten Tulungagung, Jawa Timur 66233, Tulungagung",Petani/Pekebun/Nelayan,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Tulungagung,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.59,3.5,0.0,0.0,0.0,0.0,0,0,0,88.298
STr-Teknologi Game,A,SMAN 1 MENGANTI,Lainnya,"JLN. RAYA BOTENG MENGANTI, Gresik",PNS/ASN,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Gresik,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,10-20 juta,2023,3.41,3.3,0.0,0.0,0.0,0.0,0,0,0,90.42
STr-Teknologi Game,A,MAN REJOTANGAN TULUNGAGUNG,Lainnya,"TANEN, Tulungagung",PNS/ASN,Hidup,MA,Seleksi Jalur Prestasi Nasional (Negeri),Tulungagung,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2023,3.63,3.55,0.0,0.0,0.0,0.0,0,0,0,90.506
STr-Teknologi Game,A,SMAN 1 GROGOL,Lainnya,"JL. RAYA GRINGGING NO. 16, Kediri",Tidak Bekerja,Almarhum,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Kediri,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,0-1 juta,2023,3.65,3.55,0.0,0.0,0.0,0.0,0,1,0,90.47
STr-Teknologi Game,A,SMA SANTO CAROLUS SURABAYA,Lainnya,"JL. JEMUR ANDAYANI XXI/7 SURABAYA, Surabaya",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.55,3.4,0.0,0.0,0.0,0.0,0,0,0,85.566
STr-Teknologi Game,A,SMAN KESAMBEN,Lainnya,"JL. BALAI DESA CARANGREJO NO. 3, Jombang",Petani/Pekebun/Nelayan,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Jombang,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.44,3.35,0.0,0.0,0.0,0.0,0,1,0,89.71000000000001
STr-Teknologi Game,A,SMKS MA'ARIF 1 KEBUMEN,Lainnya,"JL. KUSUMA NO.75, GUNUNGMUJIL, BUMIREJO, KEC. KEBUMEN, KABUPATEN KEBUMEN, JAWA TENGAH 54316, Kebumen",Petani/Pekebun/Nelayan,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Kebumen,Jawa Tengah,Departemen Teknologi Multimedia dan Kreatif,0-1 juta,2023,3.5,3.4,0.0,0.0,0.0,0.0,0,1,0,87.84400000000001
STr-Teknologi Game,A,SMKN 1 TUBAN,Lainnya,"JL.MASTRIP NO. 2 TUBAN, Tuban",Pegawai BUMN,Almarhum,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Tuban,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.59,3.55,0.0,0.0,0.0,0.0,0,1,0,88.53
STr-Teknologi Game,A,SMA SABILILLAH,Lainnya,"JLN. RAJAWALI 3 KEL. KARANG DALEM SAMPANG, Sampang",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Sampang,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,0-1 juta,2023,3.24,3.05,0.0,0.0,0.0,0.0,0,1,0,90.254
STr-Teknologi Game,A,SMKN 1 TUBAN,Lainnya,"JL.MASTRIP NO. 2 TUBAN, Tuban",Lainnya,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Tuban,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,4-6 juta,2023,2.91,3.0,0.0,0.0,0.0,0.0,0,0,0,86.214
STr-Teknologi Game,C,SMK BUDI UTOMO,Lainnya,"GADINGMANGU PERAK, Jombang",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Jombang,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,4-6 juta,2023,1.77,2.75,0.0,0.0,0.0,0.0,0,0,0,76.77333333333333
STr-Teknologi Game,A,MAN 2 KEBUMEN,Lainnya,"JALAN PEMUDA NO. 190 KEBUMEN, JAWA TENGAH, KODE POS 54312, Kebumen",Tidak Bekerja,Hidup,MA,Seleksi Jalur Tes Nasional (Negeri),Kebumen,Jawa Tengah,Departemen Teknologi Multimedia dan Kreatif,10-20 juta,2023,3.72,3.65,0.0,0.0,0.0,0.0,0,0,0,90.032
STr-Teknologi Game,A,MAN 1 SEMARANG,Lainnya,"JL. SURUH-KARANGGEDE KM. 2, SURUH, KEC. SURUH, KAB. SEMARANG PROV. JAWA TENGAH, Semarang",Pegawai Swasta,Hidup,MA,Seleksi Jalur Tes Nasional (Negeri),Semarang,Jawa Tengah,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.35,3.35,0.0,0.0,0.0,0.0,1,0,0,89.284
STr-Teknologi Game,A,SMAN 1 GLENMORE,Lainnya,"JL. RS `BHAKTI HUSADA` KRIKILAN, Banyuwangi",Petani/Pekebun/Nelayan,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Banyuwangi,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,4-6 juta,2023,3.38,3.35,0.0,0.0,0.0,0.0,0,0,0,89.488
STr-Teknologi Game,A,SMA MUTIARA HARAPAN,Lainnya,"JL. RAYA PONDOK KACANG NO. 2 BINTARO RT 6 RW 1, Tangerang Selatan",PNS/ASN,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Tangerang Selatan,Banten,Departemen Teknologi Multimedia dan Kreatif,>20 juta,2023,3.64,3.55,0.0,0.0,0.0,0.0,0,0,0,90.204
STr-Teknologi Game,A,SMAN 20 BATAM,IPA,"JL. PEMUDA, BALOI PERMAI, KEC. BATAM KOTA, KOTA BATAM, KEPULAUAN RIAU 29444, Batam",Pensiunan,Hidup,SMA,Seleksi Jalur Mandiri,Batam,Kepulauan Riau,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.6,3.55,0.0,0.0,0.0,0.0,0,0,0,90.384
STr-Teknologi Game,A,SMAN 22 SURABAYA,Lainnya,"JL. BALAS KLUMPRIK WIYUNG, Surabaya",Tidak Bekerja,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,2.5-4 juta,2023,3.83,3.7,0.0,0.0,0.0,0.0,1,0,0,90.576
STr-Teknologi Game,A,SMA BARUNAWATI SURABAYA,IPA,"JL .PERAK BARAT 173 SURABAYA, Surabaya",Tidak Bekerja,Almarhum,SMA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,0-1 juta,2023,3.56,3.5,0.0,0.0,0.0,0.0,0,0,0,88.32000000000001
STr-Teknologi Game,A,SMK TELKOM SIDOARJO,Lainnya,"JL. PECANTINGAN, SEKARDANGAN INDAH, SEKARDANGAN, KABUPATEN SIDOARJO, JAWA TIMUR, Sidoarjo",Tidak Bekerja,Almarhum,SMK,Seleksi Jalur Tes Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.45,3.25,0.0,0.0,0.0,0.0,0,0,0,88.42999999999999
STr-Teknologi Game,A,SMAN 1 SOOKO,Lainnya,"JL R. AKHMAD BASUNI 361, Mojokerto",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Mojokerto,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2023,3.51,3.3,0.0,0.0,0.0,0.0,0,0,0,90.468
STr-Teknologi Game,A,SMAN 1 BANGIL,IPA,"JL. BADER NO.03 KALIREJO BANGIL PASURUAN JAWA TIMUR, Pasuruan",PNS/ASN,Hidup,SMA,Seleksi Jalur Mandiri,Pasuruan,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2023,3.42,3.3,0.0,0.0,0.0,0.0,0,0,0,85.008
STr-Teknologi Game,A,SMKN 1 SURABAYA,Lainnya,"JL. SMEA.NO.4.SURABAYA, Surabaya",Tidak Bekerja,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.72,3.6,0.0,0.0,0.0,0.0,0,1,0,89.554
STr-Teknologi Game,K,SMK PKP 1 DKI JAKARTA,Lainnya,"JL. RAYA PKP, KELAPA DUA WETAN,CIRACAS JAKARTA TIMUR 13730
 , Jakarta Timur",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Jakarta Timur,DKI Jakarta,Departemen Teknologi Multimedia dan Kreatif,6-10 juta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.8
STr-Teknologi Game,A,SMAN 1 SIDOARJO,Lainnya,"JL. JENGGOLO NO. 1 SIDOARJO, Sidoarjo",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,2.5-4 juta,2023,3.47,3.4,0.0,0.0,0.0,0.0,0,1,0,90.382
STr-Teknologi Game,A,SMKN 1 NGLEGOK,Lainnya,"JL.PENATARAN NO.01 NGLEGOK KEC.NGLEGOK KAB.BLITAR 66181, Blitar",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Blitar,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.5,3.5,0.0,0.0,0.0,0.0,0,1,0,89.65
STr-Teknologi Game,A,SMK N 1 TROWULAN,Lainnya,"JL MAWAR 1 DS TROWULAN KEC TROWULAN, Mojokerto",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Mojokerto,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,3.31,3.2,0.0,0.0,0.0,0.0,0,1,0,87.546
STr-Teknologi Game,K,SMK MADINATULQURAN,Teknik Komputer dan Jaringan,"KP. KEBON KELAPA RT 002/011 SINGASARI KEC. JONGGOL, Bogor",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Mandiri,Bogor,Jawa Barat,Departemen Teknologi Multimedia dan Kreatif,>20 juta,2023,1.93,2.9,0.0,0.0,0.0,0.0,0,0,0,90.38
STr-Teknologi Game,A,SMAN 9 SURABAYA,IPA,"JL. WIJAYA KUSUMA NO.48 SURABAYA, Surabaya",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,4-6 juta,2023,3.42,3.25,0.0,0.0,0.0,0.0,0,0,0,89.386
STr-Teknologi Game,A,SMAN 1 WRINGINANOM,IPS,"DESA SEMBUNG, Gresik",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Gresik,Jawa Timur,Departemen Teknologi Multimedia dan Kreatif,1 juta-2.5 juta,2023,2.87,3.1,0.0,0.0,0.0,0.0,0,1,0,78.952
